,Item_ID,Store_ID,Item_Store_ID,Item_Weight,Item_Sugar_Content,Item_Visibility,Item_Type,Item_Price,Store_Start_Year,Store_Size,Store_Location_Type,Store_Type,Item_Store_Returns
698,FDB44,BABATUNJI045,FDB44_BABATUNJI045,6.655,Low Sugar,0.016993225,Fruits and Vegetables,527.65,2009,Medium,Cluster 2,Supermarket Type1,2110.59
699,FDB45,BABATUNJI013,FDB45_BABATUNJI013,20.85,Low Sugar,0.021312043,Fruits and Vegetables,262.33,1994,High,Cluster 3,Supermarket Type1,5749.18
700,FDB45,BABATUNJI018,FDB45_BABATUNJI018,20.85,Ultra Low Sugar,0.021416681,Fruits and Vegetables,261.58,2016,Medium,Cluster 3,Supermarket Type2,2874.59
701,FDB45,BABATUNJI046,FDB45_BABATUNJI046,20.85,Low Sugar,0.021329793,Fruits and Vegetables,263.83,2004,Small,Cluster 1,Supermarket Type1,2351.94
702,FDB45,BABATUNJI049,FDB45_BABATUNJI049,20.85,Low Sugar,0.021362955,Fruits and Vegetables,258.08,2006,Medium,Cluster 1,Supermarket Type1,6010.51
703,FDB46,BABATUNJI018,FDB46_BABATUNJI018,10.5,Normal Sugar,0.09414582099999999,Snack Foods,527.06,2016,Medium,Cluster 3,Supermarket Type2,5293.11
704,FDB46,BABATUNJI035,FDB46_BABATUNJI035,10.5,Normal Sugar,0.093746136,Snack Foods,529.81,2011,Small,Cluster 2,Supermarket Type1,12174.15
705,FDB46,BABATUNJI045,FDB46_BABATUNJI045,10.5,Normal Sugar,0.093954022,Snack Foods,529.56,2009,Medium,Cluster 2,Supermarket Type1,8468.98
706,FDB46,BABATUNJI049,FDB46_BABATUNJI049,10.5,Normal Sugar,0.093909644,Snack Foods,534.31,2006,Medium,Cluster 1,Supermarket Type1,10056.91
707,FDB47,BABATUNJI049,FDB47_BABATUNJI049,8.8,Low Sugar,0.071540443,Snack Foods,526.65,2006,Medium,Cluster 1,Supermarket Type1,6271.84
708,FDB49,BABATUNJI010,FDB49_BABATUNJI010,8.3,Normal Sugar,0.05046718,Baking Goods,244.1,2005,Medium,Cluster 3,Grocery Store,492.69
709,FDB49,BABATUNJI046,FDB49_BABATUNJI046,8.3,Normal Sugar,0.030151351,Baking Goods,246.85,2004,Small,Cluster 1,Supermarket Type1,1231.73
710,FDB49,BABATUNJI049,FDB49_BABATUNJI049,8.3,Normal Sugar,0.030198227999999997,Baking Goods,245.6,2006,Medium,Cluster 1,Supermarket Type1,5419.61
711,FDB51,BABATUNJI013,FDB51_BABATUNJI013,6.92,Low Sugar,0.038422076,Dairy,156.46,1994,High,Cluster 3,Supermarket Type1,1095.24
712,FDB52,BABATUNJI027,FDB52_BABATUNJI027,12.909,Low Sugar,0.030288215,Dairy,641.92,1992,Medium,Cluster 3,Supermarket Type3,10865.86
713,FDB52,BABATUNJI045,FDB52_BABATUNJI045,17.75,Low Sugar,0.030497325,Dairy,642.42,2009,Medium,Cluster 2,Supermarket Type1,3835.01
714,FDB53,BABATUNJI017,FDB53_BABATUNJI017,13.35,Low Sugar,0.140241213,Frozen Foods,375.6,2014,Medium,Cluster 2,Supermarket Type1,6711.26
715,FDB53,BABATUNJI027,FDB53_BABATUNJI027,12.909,Low Sugar,0.138777108,Frozen Foods,368.85,1992,Medium,Cluster 3,Supermarket Type3,13049.68
716,FDB53,BABATUNJI035,FDB53_BABATUNJI035,13.35,Low Sugar,0.139426044,Frozen Foods,370.85,2011,Small,Cluster 2,Supermarket Type1,9694.05
717,FDB53,BABATUNJI045,FDB53_BABATUNJI045,13.35,Low Sugar,0.139735226,Frozen Foods,368.85,2009,Medium,Cluster 2,Supermarket Type1,9694.05
718,FDB53,BABATUNJI049,FDB53_BABATUNJI049,13.35,Low Sugar,0.139669224,Frozen Foods,369.1,2006,Medium,Cluster 1,Supermarket Type1,4847.02
719,FDB56,BABATUNJI018,FDB56_BABATUNJI018,8.75,Normal Sugar,0.074931201,Fruits and Vegetables,469.14,2016,Medium,Cluster 3,Supermarket Type2,2346.95
720,FDB56,BABATUNJI027,FDB56_BABATUNJI027,12.909,Normal Sugar,0.0,Fruits and Vegetables,470.64,1992,Medium,Cluster 3,Supermarket Type3,11734.73
721,FDB56,BABATUNJI035,FDB56_BABATUNJI035,8.75,Normal Sugar,0.07461309,Fruits and Vegetables,468.64,2011,Small,Cluster 2,Supermarket Type1,9387.78
722,FDB56,BABATUNJI045,FDB56_BABATUNJI045,8.75,Normal Sugar,0.074778547,Fruits and Vegetables,465.89,2009,Medium,Cluster 2,Supermarket Type1,8918.39
723,FDB56,BABATUNJI046,FDB56_BABATUNJI046,8.75,Normal Sugar,0.07462720099999999,Fruits and Vegetables,469.64,2004,Small,Cluster 1,Supermarket Type1,3285.72
724,FDB56,BABATUNJI049,FDB56_BABATUNJI049,8.75,Normal Sugar,0.074743226,Fruits and Vegetables,469.14,2006,Medium,Cluster 1,Supermarket Type1,13142.89
725,FDB57,BABATUNJI017,FDB57_BABATUNJI017,20.25,Normal Sugar,0.018911473999999998,Fruits and Vegetables,551.44,2014,Medium,Cluster 2,Supermarket Type1,6115.37
726,FDB57,BABATUNJI027,FDB57_BABATUNJI027,12.909,Normal Sugar,0.01871404,Fruits and Vegetables,558.69,1992,Medium,Cluster 3,Supermarket Type3,17790.18
727,FDB57,BABATUNJI035,FDB57_BABATUNJI035,20.25,Normal Sugar,0.018801549,Fruits and Vegetables,555.44,2011,Small,Cluster 2,Supermarket Type1,13898.58
728,FDB58,BABATUNJI010,FDB58_BABATUNJI010,10.5,Normal Sugar,0.022590317999999998,Snack Foods,351.54,2005,Medium,Cluster 3,Grocery Store,709.08
729,FDB58,BABATUNJI013,FDB58_BABATUNJI013,10.5,Normal Sugar,0.013485235,Snack Foods,350.04,1994,High,Cluster 3,Supermarket Type1,7799.85
730,FDB58,BABATUNJI017,FDB58_BABATUNJI017,10.5,Normal Sugar,0.013572808,Snack Foods,358.04,2014,Medium,Cluster 2,Supermarket Type1,3899.92
731,FDB58,BABATUNJI018,FDB58_BABATUNJI018,10.5,Normal Sugar,0.013551445,Snack Foods,355.04,2016,Medium,Cluster 3,Supermarket Type2,6027.15
732,FDB58,BABATUNJI019,FDB58_BABATUNJI019,12.909,Normal Sugar,0.02363057,Snack Foods,354.29,1992,Small,Cluster 1,Grocery Store,1063.62
733,FDB58,BABATUNJI027,FDB58_BABATUNJI027,12.909,Normal Sugar,0.013431108999999998,Snack Foods,359.29,1992,Medium,Cluster 3,Supermarket Type3,12054.31
734,FDB58,BABATUNJI035,FDB58_BABATUNJI035,10.5,Normal Sugar,0.013493914,Snack Foods,359.29,2011,Small,Cluster 2,Supermarket Type1,7799.85
735,FDB59,BABATUNJI018,FDB59_BABATUNJI018,18.25,Low Sugar,0.015341138999999998,Snack Foods,500.02,2016,Medium,Cluster 3,Supermarket Type2,4960.21
736,FDB59,BABATUNJI027,FDB59_BABATUNJI027,12.909,Low Sugar,0.01520491,Snack Foods,493.02,1992,Medium,Cluster 3,Supermarket Type3,10416.44
737,FDB59,BABATUNJI045,FDB59_BABATUNJI045,18.25,Low Sugar,0.015309885,Snack Foods,494.02,2009,Medium,Cluster 2,Supermarket Type1,5952.25
738,FDB59,BABATUNJI049,FDB59_BABATUNJI049,18.25,Low Sugar,0.015302653000000001,Snack Foods,495.02,2006,Medium,Cluster 1,Supermarket Type1,1984.08
739,FDB60,BABATUNJI017,FDB60_BABATUNJI017,9.3,Low Sugar,0.028683422000000004,Baking Goods,489.53,2014,Medium,Cluster 2,Supermarket Type1,9234.65
740,FDB60,BABATUNJI018,FDB60_BABATUNJI018,9.3,Low Sugar,0.028638276,Baking Goods,489.53,2016,Medium,Cluster 3,Supermarket Type2,5346.37
741,FDB60,BABATUNJI035,FDB60_BABATUNJI035,9.3,Low Sugar,0.028516696,Baking Goods,486.53,2011,Small,Cluster 2,Supermarket Type1,7776.54
742,FDB60,BABATUNJI049,FDB60_BABATUNJI049,9.3,Low Sugar,0.028566433,Baking Goods,482.53,2006,Medium,Cluster 1,Supermarket Type1,12150.85
743,FDC02,BABATUNJI027,FDC02_BABATUNJI027,12.909,Low Sugar,0.068489201,Canned,648.32,1992,Medium,Cluster 3,Supermarket Type3,10413.11
744,FDC02,BABATUNJI035,FDC02_BABATUNJI035,21.35,Low Sugar,0.068809463,Canned,646.32,2011,Small,Cluster 2,Supermarket Type1,13016.39
745,FDC03,BABATUNJI017,FDC03_BABATUNJI017,8.575,Normal Sugar,0.072252888,Dairy,491.45,2014,Medium,Cluster 2,Supermarket Type1,13167.86
746,FDC03,BABATUNJI035,FDC03_BABATUNJI035,8.575,Normal Sugar,0.071832909,Dairy,485.45,2011,Small,Cluster 2,Supermarket Type1,8290.87
747,FDC03,BABATUNJI049,FDC03_BABATUNJI049,8.575,Normal Sugar,0.071958197,Dairy,488.45,2006,Medium,Cluster 1,Supermarket Type1,8778.57
748,FDC04,BABATUNJI019,FDC04_BABATUNJI019,12.909,Low Sugar,0.078764059,Dairy,603.46,1992,Small,Cluster 1,Grocery Store,1208.43
749,FDC04,BABATUNJI027,FDC04_BABATUNJI027,12.909,Low Sugar,0.044767800999999996,Dairy,604.71,1992,Medium,Cluster 3,Supermarket Type3,11480.06
750,FDC04,BABATUNJI045,FDC04_BABATUNJI045,15.6,Low Sugar,0.045076878,Dairy,603.46,2009,Medium,Cluster 2,Supermarket Type1,7250.56
751,FDC05,BABATUNJI017,FDC05_BABATUNJI017,13.1,Normal Sugar,0.099343352,Frozen Foods,495.44,2014,Medium,Cluster 2,Supermarket Type1,4926.92
752,FDC05,BABATUNJI018,FDC05_BABATUNJI018,13.1,Normal Sugar,0.09918699199999999,Frozen Foods,496.94,2016,Medium,Cluster 3,Supermarket Type2,7883.07
753,FDC05,BABATUNJI035,FDC05_BABATUNJI035,13.1,Normal Sugar,0.098765906,Frozen Foods,490.94,2011,Small,Cluster 2,Supermarket Type1,5419.61
754,FDC05,BABATUNJI049,FDC05_BABATUNJI049,13.1,Normal Sugar,0.098938169,Frozen Foods,489.44,2006,Medium,Cluster 1,Supermarket Type1,10346.53
755,FDC08,BABATUNJI017,FDC08_BABATUNJI017,19.0,Normal Sugar,0.10403514800000001,Fruits and Vegetables,569.43,2014,Medium,Cluster 2,Supermarket Type1,13016.39
756,FDC08,BABATUNJI027,FDC08_BABATUNJI027,12.909,Normal Sugar,0.102949031,Fruits and Vegetables,563.18,1992,Medium,Cluster 3,Supermarket Type3,11884.53
757,FDC09,BABATUNJI010,FDC09_BABATUNJI010,15.5,Normal Sugar,0.044024163,Fruits and Vegetables,255.08,2005,Medium,Cluster 3,Grocery Store,256.33
758,FDC09,BABATUNJI013,FDC09_BABATUNJI013,15.5,Normal Sugar,0.026280116,Fruits and Vegetables,255.83,1994,High,Cluster 3,Supermarket Type1,2307.0
759,FDC09,BABATUNJI049,FDC09_BABATUNJI049,15.5,Normal Sugar,0.026342897,Fruits and Vegetables,260.33,2006,Medium,Cluster 1,Supermarket Type1,3076.0
760,FDC10,BABATUNJI017,FDC10_BABATUNJI017,9.8,Normal Sugar,0.073289899,Snack Foods,302.02,2014,Medium,Cluster 2,Supermarket Type1,3314.02
761,FDC10,BABATUNJI019,FDC10_BABATUNJI019,12.909,Normal Sugar,0.127599399,Snack Foods,297.27,1992,Small,Cluster 1,Grocery Store,301.27
762,FDC10,BABATUNJI049,FDC10_BABATUNJI049,9.8,Normal Sugar,0.072990979,Snack Foods,304.02,2006,Medium,Cluster 1,Supermarket Type1,3916.57
763,FDC11,BABATUNJI013,FDC11_BABATUNJI013,20.5,Low Sugar,0.141674844,Starchy Foods,226.79,1994,High,Cluster 3,Supermarket Type1,4014.77
764,FDC14,BABATUNJI010,FDC14_BABATUNJI010,14.5,Normal Sugar,0.06904249,Canned,103.61,2005,Medium,Cluster 3,Grocery Store,104.86
765,FDC14,BABATUNJI013,FDC14_BABATUNJI013,14.5,Normal Sugar,0.041214746000000003,Canned,105.11,1994,High,Cluster 3,Supermarket Type1,1572.95
766,FDC15,BABATUNJI010,FDC15_BABATUNJI010,18.1,Low Sugar,0.29788371199999997,Dairy,391.82,2005,Medium,Cluster 3,Grocery Store,785.64
767,FDC15,BABATUNJI017,FDC15_BABATUNJI017,18.1,Ultra Low Sugar,0.178975721,Dairy,388.82,2014,Medium,Cluster 2,Supermarket Type1,3928.22
768,FDC15,BABATUNJI018,FDC15_BABATUNJI018,18.1,Low Sugar,0.178694026,Dairy,397.32,2016,Medium,Cluster 3,Supermarket Type2,3928.22
769,FDC15,BABATUNJI049,FDC15_BABATUNJI049,18.1,Low Sugar,0.17824575,Dairy,395.32,2006,Medium,Cluster 1,Supermarket Type1,8249.26
770,FDC17,BABATUNJI017,FDC17_BABATUNJI017,12.15,Low Sugar,0.015548178000000001,Frozen Foods,528.23,2014,Medium,Cluster 2,Supermarket Type1,12623.57
771,FDC17,BABATUNJI018,FDC17_BABATUNJI018,12.15,Low Sugar,0.015523707,Frozen Foods,530.23,2016,Medium,Cluster 3,Supermarket Type2,6837.77
772,FDC17,BABATUNJI027,FDC17_BABATUNJI027,12.909,Low Sugar,0.015385857,Frozen Foods,522.48,1992,Medium,Cluster 3,Supermarket Type3,24195.17
773,FDC17,BABATUNJI035,FDC17_BABATUNJI035,12.15,Low Sugar,0.015457803,Frozen Foods,524.98,2011,Small,Cluster 2,Supermarket Type1,13149.55
774,FDC17,BABATUNJI049,FDC17_BABATUNJI049,12.15,Low Sugar,0.015484763,Frozen Foods,529.98,2006,Medium,Cluster 1,Supermarket Type1,1577.95
775,FDC21,BABATUNJI010,FDC21_BABATUNJI010,14.6,Normal Sugar,0.071904258,Fruits and Vegetables,267.06,2005,Medium,Cluster 3,Grocery Store,271.31
776,FDC21,BABATUNJI013,FDC21_BABATUNJI013,14.6,Normal Sugar,0.04292307099999999,Fruits and Vegetables,274.56,1994,High,Cluster 3,Supermarket Type1,4069.7
777,FDC21,BABATUNJI018,FDC21_BABATUNJI018,14.6,Normal Sugar,0.043133816,Fruits and Vegetables,274.31,2016,Medium,Cluster 3,Supermarket Type2,1627.88
778,FDC22,BABATUNJI018,FDC22_BABATUNJI018,6.89,Normal Sugar,0.136984147,Snack Foods,481.71,2016,Medium,Cluster 3,Supermarket Type2,6757.87
779,FDC22,BABATUNJI045,FDC22_BABATUNJI045,6.89,Normal Sugar,0.136705075,Snack Foods,487.21,2009,Medium,Cluster 2,Supermarket Type1,11102.22
780,FDC22,BABATUNJI046,FDC22_BABATUNJI046,6.89,Normal Sugar,0.136428395,Snack Foods,484.96,2004,Small,Cluster 1,Supermarket Type1,4344.35
781,FDC22,BABATUNJI049,FDC22_BABATUNJI049,6.89,Normal Sugar,0.0,Snack Foods,483.71,2006,Medium,Cluster 1,Supermarket Type1,6275.17
782,FDC23,BABATUNJI018,FDC23_BABATUNJI018,18.0,Low Sugar,0.017979145,Starchy Foods,445.92,2016,Medium,Cluster 3,Supermarket Type2,7999.59
783,FDC26,BABATUNJI010,FDC26_BABATUNJI010,10.195,Low Sugar,0.211539389,Canned,277.47,2005,Medium,Cluster 3,Grocery Store,277.97
784,FDC26,BABATUNJI018,FDC26_BABATUNJI018,10.195,Low Sugar,0.126897925,Canned,276.72,2016,Medium,Cluster 3,Supermarket Type2,3057.69
785,FDC26,BABATUNJI046,FDC26_BABATUNJI046,10.195,Low Sugar,0.126383094,Canned,280.47,2004,Small,Cluster 1,Supermarket Type1,1667.83
786,FDC26,BABATUNJI049,FDC26_BABATUNJI049,10.195,Low Sugar,0.126579586,Canned,280.72,2006,Medium,Cluster 1,Supermarket Type1,6393.34
787,FDC28,BABATUNJI046,FDC28_BABATUNJI046,7.905,Low Sugar,0.054986919,Frozen Foods,271.56,2004,Small,Cluster 1,Supermarket Type1,4612.33
788,FDC29,BABATUNJI013,FDC29_BABATUNJI013,8.39,Normal Sugar,0.024185517000000004,Frozen Foods,289.29,1994,High,Cluster 3,Supermarket Type1,3435.53
789,FDC29,BABATUNJI017,FDC29_BABATUNJI017,8.39,Normal Sugar,0.024342577999999997,Frozen Foods,284.04,2014,Medium,Cluster 2,Supermarket Type1,7157.35
790,FDC29,BABATUNJI018,FDC29_BABATUNJI018,8.39,Normal Sugar,0.024304264,Frozen Foods,285.04,2016,Medium,Cluster 3,Supermarket Type2,3721.82
791,FDC29,BABATUNJI046,FDC29_BABATUNJI046,8.39,Normal Sugar,0.024205661,Frozen Foods,285.04,2004,Small,Cluster 1,Supermarket Type1,5725.88
792,FDC29,BABATUNJI049,FDC29_BABATUNJI049,8.39,Normal Sugar,0.024243294,Frozen Foods,290.04,2006,Medium,Cluster 1,Supermarket Type1,4008.12
793,FDC32,BABATUNJI013,FDC32_BABATUNJI013,18.35,Low Sugar,0.099026525,Fruits and Vegetables,234.62,1994,High,Cluster 3,Supermarket Type1,3239.12
794,FDC33,BABATUNJI018,FDC33_BABATUNJI018,8.96,Normal Sugar,0.069219165,Fruits and Vegetables,491.44,2016,Medium,Cluster 3,Supermarket Type2,6897.69
795,FDC33,BABATUNJI027,FDC33_BABATUNJI027,12.909,Normal Sugar,0.068604503,Fruits and Vegetables,493.44,1992,Medium,Cluster 3,Supermarket Type3,18722.3
796,FDC33,BABATUNJI035,FDC33_BABATUNJI035,8.96,Normal Sugar,0.068925304,Fruits and Vegetables,492.44,2011,Small,Cluster 2,Supermarket Type1,6897.69
797,FDC33,BABATUNJI045,FDC33_BABATUNJI045,8.96,Normal Sugar,0.069078149,Fruits and Vegetables,494.44,2009,Medium,Cluster 2,Supermarket Type1,7883.07
798,FDC34,BABATUNJI013,FDC34_BABATUNJI013,16.0,Normal Sugar,0.17261532699999999,Snack Foods,386.49,1994,High,Cluster 3,Supermarket Type1,4673.92
799,FDC34,BABATUNJI018,FDC34_BABATUNJI018,16.0,Normal Sugar,0.173462841,Snack Foods,394.24,2016,Medium,Cluster 3,Supermarket Type2,7400.37
800,FDC34,BABATUNJI019,FDC34_BABATUNJI019,12.909,Normal Sugar,0.30247887100000004,Snack Foods,388.74,1992,Small,Cluster 1,Grocery Store,778.99
801,FDC34,BABATUNJI045,FDC34_BABATUNJI045,16.0,Normal Sugar,0.173109453,Snack Foods,388.24,2009,Medium,Cluster 2,Supermarket Type1,9737.33
802,FDC34,BABATUNJI046,FDC34_BABATUNJI046,16.0,Normal Sugar,0.172759093,Snack Foods,392.74,2004,Small,Cluster 1,Supermarket Type1,11684.79
803,FDC34,BABATUNJI049,FDC34_BABATUNJI049,16.0,Normal Sugar,0.173027688,Snack Foods,388.24,2006,Medium,Cluster 1,Supermarket Type1,8958.34
804,FDC35,BABATUNJI018,FDC35_BABATUNJI018,7.435,Low Sugar,0.12333808199999999,Starchy Foods,515.41,2016,Medium,Cluster 3,Supermarket Type2,4141.28
805,FDC35,BABATUNJI027,FDC35_BABATUNJI027,12.909,Low Sugar,0.12224284699999999,Starchy Foods,518.91,1992,Medium,Cluster 3,Supermarket Type3,11388.51
806,FDC35,BABATUNJI045,FDC35_BABATUNJI045,7.435,Low Sugar,0.12308681199999999,Starchy Foods,517.41,2009,Medium,Cluster 2,Supermarket Type1,2588.3
807,FDC37,BABATUNJI013,FDC37_BABATUNJI013,15.5,Low Sugar,0.032845997,Baking Goods,266.98,1994,High,Cluster 3,Supermarket Type1,8039.54
808,FDC37,BABATUNJI049,FDC37_BABATUNJI049,15.5,Low Sugar,0.032924463,Baking Goods,268.23,2006,Medium,Cluster 1,Supermarket Type1,5359.69
809,FDC38,BABATUNJI013,FDC38_BABATUNJI013,15.7,Low Sugar,0.122392031,Canned,332.99,1994,High,Cluster 3,Supermarket Type1,6955.95
810,FDC38,BABATUNJI035,FDC38_BABATUNJI035,15.7,Low Sugar,0.122470805,Canned,329.49,2011,Small,Cluster 2,Supermarket Type1,4968.53
811,FDC38,BABATUNJI045,FDC38_BABATUNJI045,15.7,Low Sugar,0.12274238900000001,Canned,335.74,2009,Medium,Cluster 2,Supermarket Type1,2981.12
812,FDC38,BABATUNJI049,FDC38_BABATUNJI049,15.7,Low Sugar,0.122684413,Canned,330.74,2006,Medium,Cluster 1,Supermarket Type1,5631.0
813,FDC39,BABATUNJI017,FDC39_BABATUNJI017,7.405,Low Sugar,0.0,Dairy,514.32,2014,Medium,Cluster 2,Supermarket Type1,11425.13
814,FDC39,BABATUNJI018,FDC39_BABATUNJI018,7.405,Low Sugar,0.159843921,Dairy,516.57,2016,Medium,Cluster 3,Supermarket Type2,7789.86
815,FDC39,BABATUNJI035,FDC39_BABATUNJI035,7.405,Low Sugar,0.159165324,Dairy,517.82,2011,Small,Cluster 2,Supermarket Type1,9347.83
816,FDC40,BABATUNJI013,FDC40_BABATUNJI013,16.0,Normal Sugar,0.065009745,Dairy,199.0,1994,High,Cluster 3,Supermarket Type1,2336.96
817,FDC41,BABATUNJI010,FDC41_BABATUNJI010,15.6,Low Sugar,0.195688803,Frozen Foods,193.42,2005,Medium,Cluster 3,Grocery Store,382.84
818,FDC41,BABATUNJI013,FDC41_BABATUNJI013,15.6,Low Sugar,0.11681595300000001,Frozen Foods,188.92,1994,High,Cluster 3,Supermarket Type1,4211.19
819,FDC44,BABATUNJI013,FDC44_BABATUNJI013,15.6,Low Sugar,0.17245325399999997,Fruits and Vegetables,287.88,1994,High,Cluster 3,Supermarket Type1,1707.78
820,FDC44,BABATUNJI017,FDC44_BABATUNJI017,15.6,Low Sugar,0.17357316399999997,Fruits and Vegetables,286.13,2014,Medium,Cluster 2,Supermarket Type1,5977.22
821,FDC44,BABATUNJI046,FDC44_BABATUNJI046,15.6,Low Sugar,0.172596885,Fruits and Vegetables,287.13,2004,Small,Cluster 1,Supermarket Type1,5407.96
822,FDC44,BABATUNJI049,FDC44_BABATUNJI049,15.6,Low Sugar,0.0,Fruits and Vegetables,279.88,2006,Medium,Cluster 1,Supermarket Type1,5407.96
823,FDC45,BABATUNJI018,FDC45_BABATUNJI018,17.0,Low Sugar,0.136286138,Fruits and Vegetables,427.28,2016,Medium,Cluster 3,Supermarket Type2,2994.44
824,FDC45,BABATUNJI019,FDC45_BABATUNJI019,12.909,Low Sugar,0.237651344,Fruits and Vegetables,425.53,1992,Small,Cluster 1,Grocery Store,427.78
825,FDC45,BABATUNJI027,FDC45_BABATUNJI027,12.909,Low Sugar,0.135075924,Fruits and Vegetables,425.78,1992,Medium,Cluster 3,Supermarket Type3,8555.53
826,FDC45,BABATUNJI035,FDC45_BABATUNJI035,17.0,Low Sugar,0.135707553,Fruits and Vegetables,431.28,2011,Small,Cluster 2,Supermarket Type1,5133.32
827,FDC45,BABATUNJI045,FDC45_BABATUNJI045,17.0,Low Sugar,0.136008489,Fruits and Vegetables,429.28,2009,Medium,Cluster 2,Supermarket Type1,4277.77
828,FDC45,BABATUNJI049,FDC45_BABATUNJI049,17.0,Low Sugar,0.135944247,Fruits and Vegetables,428.78,2006,Medium,Cluster 1,Supermarket Type1,3849.99
829,FDC46,BABATUNJI017,FDC46_BABATUNJI017,17.7,Low Sugar,0.117201696,Snack Foods,460.07,2014,Medium,Cluster 2,Supermarket Type1,5993.86
830,FDC46,BABATUNJI027,FDC46_BABATUNJI027,12.909,Low Sugar,0.11597812199999999,Snack Foods,458.57,1992,Medium,Cluster 3,Supermarket Type3,17981.59
831,FDC46,BABATUNJI035,FDC46_BABATUNJI035,17.7,Low Sugar,0.116520447,Snack Foods,465.07,2011,Small,Cluster 2,Supermarket Type1,7377.06
832,FDC46,BABATUNJI046,FDC46_BABATUNJI046,17.7,Low Sugar,0.116542484,Snack Foods,456.57,2004,Small,Cluster 1,Supermarket Type1,8760.26
833,FDC46,BABATUNJI049,FDC46_BABATUNJI049,17.7,Low Sugar,0.116723677,Snack Foods,456.07,2006,Medium,Cluster 1,Supermarket Type1,12909.86
834,FDC47,BABATUNJI019,FDC47_BABATUNJI019,12.909,Low Sugar,0.20816215600000001,Snack Foods,570.42,1992,Small,Cluster 1,Grocery Store,570.92
835,FDC47,BABATUNJI035,FDC47_BABATUNJI035,15.0,Low Sugar,0.118868155,Snack Foods,573.67,2011,Small,Cluster 2,Supermarket Type1,14844.01
836,FDC47,BABATUNJI045,FDC47_BABATUNJI045,15.0,Low Sugar,0.11913174900000001,Snack Foods,567.42,2009,Medium,Cluster 2,Supermarket Type1,17127.71
837,FDC50,BABATUNJI010,FDC50_BABATUNJI010,15.85,Low Sugar,0.22846952199999998,Canned,233.27,2005,Medium,Cluster 3,Grocery Store,714.07
838,FDC50,BABATUNJI046,FDC50_BABATUNJI046,15.85,Low Sugar,0.136497913,Canned,240.77,2004,Small,Cluster 1,Supermarket Type1,7140.71
839,FDC51,BABATUNJI013,FDC51_BABATUNJI013,10.895,Normal Sugar,0.009613854,Dairy,307.43,1994,High,Cluster 3,Supermarket Type1,3079.33
840,FDC51,BABATUNJI017,FDC51_BABATUNJI017,10.895,Normal Sugar,0.009676286,Dairy,307.18,2014,Medium,Cluster 2,Supermarket Type1,8622.11
841,FDC51,BABATUNJI049,FDC51_BABATUNJI049,10.895,Normal Sugar,0.009636821,Dairy,304.68,2006,Medium,Cluster 1,Supermarket Type1,6158.65
842,FDC52,BABATUNJI013,FDC52_BABATUNJI013,11.15,Normal Sugar,0.00827301,Dairy,376.18,1994,High,Cluster 3,Supermarket Type1,4890.3
843,FDC52,BABATUNJI017,FDC52_BABATUNJI017,11.15,Normal Sugar,0.008326735,Dairy,374.93,2014,Medium,Cluster 2,Supermarket Type1,4890.3
844,FDC52,BABATUNJI019,FDC52_BABATUNJI019,12.909,Normal Sugar,0.014497036000000001,Dairy,377.18,1992,Small,Cluster 1,Grocery Store,376.18
845,FDC52,BABATUNJI045,FDC52_BABATUNJI045,11.15,Normal Sugar,0.008296692,Dairy,376.68,2009,Medium,Cluster 2,Supermarket Type1,5266.48
846,FDC53,BABATUNJI010,FDC53_BABATUNJI010,8.68,Low Sugar,0.01478914,Frozen Foods,244.35,2005,Medium,Cluster 3,Grocery Store,246.35
847,FDC53,BABATUNJI013,FDC53_BABATUNJI013,8.68,Low Sugar,0.008828341,Frozen Foods,249.85,1994,High,Cluster 3,Supermarket Type1,1724.42
848,FDC53,BABATUNJI046,FDC53_BABATUNJI046,8.68,Low Sugar,0.008835694,Frozen Foods,241.35,2004,Small,Cluster 1,Supermarket Type1,2956.15
849,FDC56,BABATUNJI018,FDC56_BABATUNJI018,7.72,Low Sugar,0.12201574400000001,Fruits and Vegetables,304.36,2016,Medium,Cluster 3,Supermarket Type2,5692.59
850,FDC56,BABATUNJI046,FDC56_BABATUNJI046,7.72,Low Sugar,0.12152072,Fruits and Vegetables,295.61,2004,Small,Cluster 1,Supermarket Type1,2396.88
851,FDC57,BABATUNJI018,FDC57_BABATUNJI018,20.1,Normal Sugar,0.054816925999999995,Fruits and Vegetables,485.71,2016,Medium,Cluster 3,Supermarket Type2,3861.64
852,FDC57,BABATUNJI019,FDC57_BABATUNJI019,12.909,Normal Sugar,0.09558797599999999,Fruits and Vegetables,484.96,1992,Small,Cluster 1,Grocery Store,1448.12
853,FDC57,BABATUNJI035,FDC57_BABATUNJI035,20.1,Normal Sugar,0.054584207,Fruits and Vegetables,483.46,2011,Small,Cluster 2,Supermarket Type1,10619.51
854,FDC58,BABATUNJI013,FDC58_BABATUNJI013,10.195,Low Sugar,0.041907414,Snack Foods,109.61,1994,High,Cluster 3,Supermarket Type1,439.43
855,FDC59,BABATUNJI010,FDC59_BABATUNJI010,16.7,Normal Sugar,0.091437584,Starchy Foods,160.79,2005,Medium,Cluster 3,Grocery Store,319.58
856,FDC60,BABATUNJI010,FDC60_BABATUNJI010,5.425,Normal Sugar,0.191603334,Baking Goods,217.63,2005,Medium,Cluster 3,Grocery Store,221.38
